time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/value_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/policy_loss,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean
78080,9,7842,1220,0.9759978652000427,0.7331080436706543,0.0007,-2.068049907684326,1219,0.6258534789085388,-12.7177401,0.02,150.0
78144,9,7842,1221,0.605629563331604,2.101818561553955,0.0007,-2.046097755432129,1220,2.16650390625,-12.7177401,0.02,150.0
78208,9,7842,1222,0.7802740335464478,1.6036474704742432,0.0007,-2.0793673992156982,1221,0.5746114253997803,-12.7177401,0.02,150.0
78272,9,7842,1223,0.9240759611129761,1.4648427963256836,0.0007,-2.118417739868164,1222,-1.6562230587005615,-12.7177401,0.02,150.0
78336,9,7843,1224,0.966349720954895,0.4902254343032837,0.0007,-2.1247096061706543,1223,-0.31171560287475586,-12.7177401,0.02,150.0
78400,9,7843,1225,0.9393659830093384,0.4650660455226898,0.0007,-2.126668930053711,1224,0.07228843122720718,-12.7177401,0.02,150.0
78464,10,7843,1226,0.8370846509933472,2.01347017288208,0.0007,-2.1203596591949463,1225,1.8653587102890015,-12.7177401,0.02,150.0
78528,10,7843,1227,0.3871896266937256,3.6718950271606445,0.0007,-2.0968918800354004,1226,1.9344431161880493,-12.7177401,0.02,150.0
78592,10,7843,1228,0.5102048516273499,4.638657093048096,0.0007,-2.0873000621795654,1227,1.4907197952270508,-12.7177401,0.02,150.0
78656,10,7842,1229,-1.0297367572784424,3.4990134239196777,0.0007,-2.063591957092285,1228,0.7994499206542969,-12.003529420000001,0.02,150.0
78720,10,7843,1230,0.9595733880996704,0.5363337397575378,0.0007,-2.0784225463867188,1229,-0.5048772096633911,-12.003529420000001,0.02,150.0
78784,10,7844,1231,0.5538469552993774,1.930473804473877,0.0007,-2.125624418258667,1230,-0.07279232144355774,-12.003529420000001,0.02,150.0
78848,10,7844,1232,0.9092835187911987,0.8989415168762207,0.0007,-2.134490966796875,1231,1.153220772743225,-12.003529420000001,0.02,150.0
78912,10,7844,1233,0.9325213432312012,0.8498393297195435,0.0007,-2.1350784301757812,1232,-0.9936633706092834,-12.003529420000001,0.02,150.0
78976,10,7844,1234,0.7245702743530273,2.7776119709014893,0.0007,-2.117307186126709,1233,1.2888963222503662,-12.003529420000001,0.02,150.0
79040,10,7844,1235,0.8518380522727966,0.901806116104126,0.0007,-2.1018922328948975,1234,-0.39787134528160095,-12.003529420000001,0.02,150.0
79104,10,7845,1236,0.8736556768417358,1.055756688117981,0.0007,-2.0912437438964844,1235,-0.3233930468559265,-12.003529420000001,0.02,150.0
79168,10,7845,1237,0.9144065976142883,0.9090386629104614,0.0007,-2.072430372238159,1236,-1.060760259628296,-12.003529420000001,0.02,150.0
79232,10,7845,1238,0.635211706161499,1.3480784893035889,0.0007,-2.0710415840148926,1237,-1.408823013305664,-12.308926060000001,0.02,150.0
79296,10,7846,1239,0.988707423210144,0.6075906753540039,0.0007,-2.0662412643432617,1238,-1.0894824266433716,-12.308926060000001,0.02,150.0
79360,10,7846,1240,0.72663414478302,0.5249195098876953,0.0007,-2.1064372062683105,1239,-1.2116868495941162,-12.308926060000001,0.02,150.0
79424,10,7846,1241,0.2517419457435608,0.8364975452423096,0.0007,-2.138908624649048,1240,-0.5485057830810547,-12.308926060000001,0.02,150.0
79488,10,7847,1242,0.6720058917999268,0.964268147945404,0.0007,-2.126164436340332,1241,0.38563257455825806,-12.308926060000001,0.02,150.0
79552,10,7847,1243,0.8910530209541321,0.1577567160129547,0.0007,-2.130598783493042,1242,0.1926952302455902,-12.308926060000001,0.02,150.0
79616,10,7848,1244,-0.3851907253265381,2.175053834915161,0.0007,-2.1151835918426514,1243,1.8595855236053467,-12.308926060000001,0.02,150.0
79680,10,7849,1245,-0.0660027265548706,11.85220718383789,0.0007,-2.08500599861145,1244,4.768244743347168,-12.308926060000001,0.02,150.0
79744,10,7849,1246,-0.025119900703430176,1.4577821493148804,0.0007,-2.055147647857666,1245,1.1953070163726807,-12.308926060000001,0.02,150.0
79808,10,7849,1247,0.7342349290847778,0.2292429506778717,0.0007,-2.060328960418701,1246,-0.3839868903160095,-11.908579079999997,0.02,150.0
79872,10,7849,1248,0.9394927620887756,0.7533313035964966,0.0007,-2.016263961791992,1247,0.029370784759521484,-11.908579079999997,0.02,150.0
79936,10,7849,1249,0.6289886236190796,0.736710786819458,0.0007,-1.9670379161834717,1248,0.4329855144023895,-11.908579079999997,0.02,150.0
80000,10,7849,1250,0.7701393365859985,0.7528303265571594,0.0007,-2.0402421951293945,1249,0.6612789630889893,-11.908579079999997,0.02,150.0
80064,10,7850,1251,0.8795071840286255,1.3951513767242432,0.0007,-2.0599567890167236,1250,-0.641616940498352,-11.908579079999997,0.02,150.0
80128,10,7851,1252,0.8848318457603455,1.1455823183059692,0.0007,-2.0693681240081787,1251,0.4198377728462219,-11.908579079999997,0.02,150.0
80192,10,7851,1253,0.8836010694503784,0.8395817279815674,0.0007,-2.056046485900879,1252,-0.7025132179260254,-11.908579079999997,0.02,150.0
80256,10,7852,1254,0.7967219352722168,0.5959087610244751,0.0007,-2.0561819076538086,1253,-0.018989592790603638,-11.908579079999997,0.02,150.0
80320,10,7853,1255,0.904778778553009,0.27555257081985474,0.0007,-2.019244909286499,1254,-0.6825571656227112,-11.908579079999997,0.02,150.0
80384,10,7854,1256,0.6076653003692627,0.5724765658378601,0.0007,-2.0148515701293945,1255,-1.1649926900863647,-11.908579079999997,0.02,150.0
80448,10,7854,1257,0.5710291862487793,0.23668447136878967,0.0007,-1.9972736835479736,1256,-0.04433300346136093,-12.335581510000003,0.02,150.0
80512,10,7855,1258,0.9422305226325989,0.9307754039764404,0.0007,-1.995686411857605,1257,-0.12167990952730179,-12.335581510000003,0.02,150.0
80576,10,7856,1259,0.5068087577819824,0.44575828313827515,0.0007,-2.0192880630493164,1258,0.6175122857093811,-12.335581510000003,0.02,150.0
80640,10,7857,1260,0.007895827293395996,1.0885438919067383,0.0007,-2.039083480834961,1259,0.5756773352622986,-12.335581510000003,0.02,150.0
80704,10,7858,1261,-0.3815106153488159,1.3892405033111572,0.0007,-2.082057476043701,1260,0.8579076528549194,-12.335581510000003,0.02,150.0
80768,10,7859,1262,0.23347824811935425,1.9377250671386719,0.0007,-2.083585262298584,1261,0.4602280259132385,-12.335581510000003,0.02,150.0
80832,10,7859,1263,0.6268404722213745,3.4555001258850098,0.0007,-2.0947070121765137,1262,1.1711890697479248,-12.335581510000003,0.02,150.0
80896,10,7859,1264,0.771782636642456,1.1181585788726807,0.0007,-2.077735424041748,1263,-1.345414638519287,-12.335581510000003,0.02,150.0
80960,10,7860,1265,0.7964034080505371,0.5385050177574158,0.0007,-2.0857362747192383,1264,-0.8870665431022644,-12.335581510000003,0.02,150.0
81024,10,7860,1266,-0.11492013931274414,3.806346893310547,0.0007,-2.0846142768859863,1265,1.767688512802124,-12.45037459,0.02,150.0
81088,10,7861,1267,0.9897315502166748,0.31656354665756226,0.0007,-2.0569379329681396,1266,0.037125736474990845,-12.45037459,0.02,150.0
81152,10,7861,1268,0.37627506256103516,1.331913709640503,0.0007,-1.9891802072525024,1267,0.8808110952377319,-12.45037459,0.02,150.0
81216,10,7862,1269,0.8881090879440308,0.5822333097457886,0.0007,-2.046360969543457,1268,-0.30803465843200684,-12.45037459,0.02,150.0
81280,10,7863,1270,0.764080822467804,1.134114384651184,0.0007,-2.057915449142456,1269,-0.8959923982620239,-12.45037459,0.02,150.0
81344,10,7864,1271,0.6096261739730835,0.8586370944976807,0.0007,-2.0737056732177734,1270,0.026750613003969193,-12.45037459,0.02,150.0
81408,10,7865,1272,0.6840969324111938,0.5518670082092285,0.0007,-2.108865261077881,1271,0.25455793738365173,-12.45037459,0.02,150.0
81472,10,7866,1273,0.7135939598083496,0.1395758092403412,0.0007,-2.0927882194519043,1272,-0.15294353663921356,-12.45037459,0.02,150.0
81536,10,7867,1274,0.5384295582771301,0.37758466601371765,0.0007,-2.0902299880981445,1273,-0.6384941339492798,-12.45037459,0.02,150.0
81600,10,7867,1275,-0.030794858932495117,2.0232391357421875,0.0007,-2.0943374633789062,1274,0.5159416198730469,-12.46688737,0.02,150.0
81664,10,7868,1276,0.1138753890991211,1.3674371242523193,0.0007,-2.0827250480651855,1275,-0.2278897762298584,-12.46688737,0.02,150.0
81728,10,7869,1277,0.8204710483551025,0.5364928245544434,0.0007,-2.034503698348999,1276,-0.7901395559310913,-12.46688737,0.02,150.0
81792,10,7870,1278,0.8951309323310852,0.3570212721824646,0.0007,-2.0854830741882324,1277,0.3570490777492523,-12.46688737,0.02,150.0
81856,10,7871,1279,0.5524641275405884,5.453122138977051,0.0007,-2.114315986633301,1278,1.936497449874878,-12.46688737,0.02,150.0
81920,10,7872,1280,0.8355243802070618,3.4068455696105957,0.0007,-2.131981372833252,1279,1.732566237449646,-12.46688737,0.02,150.0
81984,10,7873,1281,0.8752339482307434,1.2989165782928467,0.0007,-2.122253894805908,1280,0.8062126040458679,-12.46688737,0.02,150.0
82048,10,7874,1282,0.914021372795105,3.366133689880371,0.0007,-2.121455669403076,1281,3.236258029937744,-12.46688737,0.02,150.0
82112,10,7875,1283,0.9181048274040222,1.2355220317840576,0.0007,-2.1550509929656982,1282,-1.1208560466766357,-12.46688737,0.02,150.0
82176,10,7875,1284,0.8997143507003784,1.1402838230133057,0.0007,-2.1268420219421387,1283,0.7186856269836426,-12.46688737,0.02,150.0
82240,10,7876,1285,0.8752228021621704,1.7360349893569946,0.0007,-2.131209373474121,1284,1.9959442615509033,-12.149825539999997,0.02,150.0
82304,10,7877,1286,0.9826090335845947,0.7022029161453247,0.0007,-2.0245392322540283,1285,0.7048155665397644,-12.149825539999997,0.02,150.0
82368,10,7878,1287,0.803290843963623,1.835972547531128,0.0007,-2.0671067237854004,1286,-1.4729118347167969,-12.149825539999997,0.02,150.0
82432,10,7879,1288,0.6210014820098877,4.148031711578369,0.0007,-2.1122183799743652,1287,1.8671811819076538,-12.149825539999997,0.02,150.0
82496,10,7880,1289,0.8914204835891724,2.0360589027404785,0.0007,-2.124901056289673,1288,-0.682077169418335,-12.149825539999997,0.02,150.0
82560,10,7881,1290,0.6612234115600586,4.388291358947754,0.0007,-2.128037452697754,1289,2.1898181438446045,-12.149825539999997,0.02,150.0
82624,10,7882,1291,0.638967752456665,2.2887768745422363,0.0007,-2.1436378955841064,1290,-0.8422216773033142,-12.149825539999997,0.02,150.0
82688,10,7883,1292,0.8757293224334717,1.2755273580551147,0.0007,-2.126436233520508,1291,-2.01796555519104,-12.149825539999997,0.02,150.0
82752,10,7884,1293,0.31961584091186523,5.977755069732666,0.0007,-2.121732234954834,1292,1.7736544609069824,-12.149825539999997,0.02,150.0
82816,10,7885,1294,0.7079794406890869,1.4752376079559326,0.0007,-2.1311097145080566,1293,-0.7002606987953186,-12.00149427,0.02,150.0
82880,10,7886,1295,0.9956089854240417,0.3631904125213623,0.0007,-2.0940423011779785,1294,-0.9416429996490479,-12.00149427,0.02,150.0
82944,10,7887,1296,0.3325686454772949,0.8412179946899414,0.0007,-2.073033332824707,1295,-0.9499046802520752,-12.00149427,0.02,150.0
83008,10,7888,1297,0.5422133207321167,1.065232753753662,0.0007,-2.111063003540039,1296,0.8386701345443726,-12.00149427,0.02,150.0
83072,10,7889,1298,0.5531977415084839,0.5412858724594116,0.0007,-2.113292932510376,1297,-0.5795940160751343,-12.00149427,0.02,150.0
83136,10,7890,1299,0.3118335008621216,6.990582466125488,0.0007,-2.097325325012207,1298,3.166545867919922,-12.00149427,0.02,150.0
83200,10,7891,1300,0.5955879092216492,2.0087130069732666,0.0007,-2.0909156799316406,1299,-0.9983204007148743,-12.00149427,0.02,150.0
83264,10,7892,1301,0.25404077768325806,3.1766576766967773,0.0007,-2.087841510772705,1300,1.1217145919799805,-12.00149427,0.02,150.0
83328,10,7893,1302,0.833104133605957,0.6596617102622986,0.0007,-2.1095426082611084,1301,-0.0892217829823494,-12.00149427,0.02,150.0
83392,10,7894,1303,0.45092713832855225,2.9423828125,0.0007,-2.101714611053467,1302,0.6535171270370483,-12.00149427,0.02,150.0
83456,10,7895,1304,0.4727191925048828,1.4091240167617798,0.0007,-2.086132526397705,1303,-0.07122861593961716,-11.914322870000001,0.02,150.0
83520,10,7896,1305,0.8972232937812805,1.439639687538147,0.0007,-2.0147576332092285,1304,-0.4844921827316284,-11.914322870000001,0.02,150.0
83584,10,7897,1306,0.7100750207901001,1.91716468334198,0.0007,-2.0718441009521484,1305,2.0750324726104736,-11.914322870000001,0.02,150.0
83648,10,7898,1307,0.46303892135620117,2.0457398891448975,0.0007,-2.1121411323547363,1306,2.103484630584717,-11.914322870000001,0.02,150.0
83712,10,7899,1308,0.8115431070327759,3.8528623580932617,0.0007,-2.127837657928467,1307,3.5086376667022705,-11.914322870000001,0.02,150.0
83776,10,7901,1309,0.8498477935791016,1.5630741119384766,0.0007,-2.125166893005371,1308,0.8778836131095886,-11.914322870000001,0.02,150.0
83840,10,7902,1310,0.9326002597808838,1.0634844303131104,0.0007,-2.1166839599609375,1309,-0.30477917194366455,-11.914322870000001,0.02,150.0
83904,10,7903,1311,0.9220282435417175,2.65563702583313,0.0007,-2.1160993576049805,1310,-0.6412054300308228,-11.914322870000001,0.02,150.0
83968,10,7904,1312,0.9636877179145813,1.8549256324768066,0.0007,-2.1308207511901855,1311,-1.025797963142395,-11.914322870000001,0.02,150.0
84032,10,7905,1313,0.9748649001121521,1.395643949508667,0.0007,-2.1333820819854736,1312,0.5482366681098938,-11.742686249999998,0.03,150.0
84096,10,7906,1314,0.9735216498374939,2.2672290802001953,0.0007,-2.0838544368743896,1313,0.8863140940666199,-11.742686249999998,0.03,150.0
84160,10,7907,1315,0.7758909463882446,1.350039005279541,0.0007,-2.0821502208709717,1314,-0.15017876029014587,-11.742686249999998,0.03,150.0
84224,10,7908,1316,0.8879178166389465,2.9371321201324463,0.0007,-2.1155781745910645,1315,-0.5706354379653931,-11.742686249999998,0.03,150.0
84288,10,7910,1317,0.9005781412124634,2.8081908226013184,0.0007,-2.1329801082611084,1316,-0.9140828251838684,-11.742686249999998,0.03,150.0
84352,10,7911,1318,0.6523349285125732,3.1075680255889893,0.0007,-2.134457588195801,1317,-0.12062562257051468,-11.742686249999998,0.03,150.0
84416,10,7911,1319,-0.7676635980606079,4.639723777770996,0.0007,-2.116659164428711,1318,1.0754258632659912,-11.742686249999998,0.03,150.0
84480,10,7911,1320,0.10505998134613037,3.5233681201934814,0.0007,-2.1059553623199463,1319,-2.5005292892456055,-11.742686249999998,0.03,150.0
84544,10,7912,1321,0.6080639958381653,1.9425544738769531,0.0007,-2.11598539352417,1320,-1.8958271741867065,-11.742686249999998,0.03,150.0
84608,10,7913,1322,0.6937333941459656,0.9565221667289734,0.0007,-2.1018500328063965,1321,-0.9359261989593506,-12.072622959999999,0.01,150.0
84672,10,7913,1323,0.9821920990943909,0.6508091688156128,0.0007,-2.1177101135253906,1322,-0.9130365252494812,-12.072622959999999,0.01,150.0
84736,10,7914,1324,-1.3348519802093506,1.483298897743225,0.0007,-1.9521479606628418,1323,-1.579662561416626,-12.072622959999999,0.01,150.0
84800,10,7914,1325,0.24872541427612305,1.4985072612762451,0.0007,-2.0067639350891113,1324,-0.8156086206436157,-12.072622959999999,0.01,150.0
84864,10,7915,1326,0.5386033058166504,2.9931488037109375,0.0007,-2.0354769229888916,1325,-0.5094801783561707,-12.072622959999999,0.01,150.0
84928,10,7915,1327,0.8713763952255249,1.1955549716949463,0.0007,-2.0342605113983154,1326,-0.4715464115142822,-12.072622959999999,0.01,150.0
84992,10,7916,1328,0.762919545173645,2.3585195541381836,0.0007,-2.0945985317230225,1327,-0.7270267009735107,-12.072622959999999,0.01,150.0
85056,10,7917,1329,0.7768266797065735,2.6191718578338623,0.0007,-2.0879323482513428,1328,0.2553926706314087,-12.072622959999999,0.01,150.0
85120,10,7918,1330,0.6670448780059814,1.755357027053833,0.0007,-2.079342842102051,1329,-1.6176698207855225,-12.072622959999999,0.01,150.0
85184,10,7919,1331,0.4409191608428955,0.8656822443008423,0.0007,-2.0748770236968994,1330,-1.5033624172210693,-12.072622959999999,0.01,150.0
85248,10,7920,1332,-0.0434345006942749,1.2627142667770386,0.0007,-2.0854458808898926,1331,-1.5178614854812622,-12.392480369999998,0.01,150.0
85312,10,7921,1333,0.9971060156822205,0.0981445387005806,0.0007,-2.021705150604248,1332,-0.18871819972991943,-12.392480369999998,0.01,150.0
85376,10,7921,1334,0.7612860202789307,0.4911593198776245,0.0007,-2.0923514366149902,1333,0.46526509523391724,-12.392480369999998,0.01,150.0
85440,10,7922,1335,0.740564227104187,1.3352632522583008,0.0007,-2.1034300327301025,1334,0.9590054154396057,-12.392480369999998,0.01,150.0
85504,10,7923,1336,0.5245195627212524,5.599817276000977,0.0007,-2.093614339828491,1335,2.481830358505249,-12.392480369999998,0.01,150.0
85568,10,7924,1337,0.9665328860282898,0.35356006026268005,0.0007,-2.122450351715088,1336,0.48987096548080444,-12.392480369999998,0.01,150.0
85632,10,7925,1338,-0.3863874673843384,5.6025776863098145,0.0007,-2.1097943782806396,1337,0.8424623012542725,-12.392480369999998,0.01,150.0
85696,10,7926,1339,0.3506314158439636,2.3955578804016113,0.0007,-2.1180310249328613,1338,-0.7680728435516357,-12.392480369999998,0.01,150.0
85760,10,7927,1340,0.8233214020729065,0.9527906775474548,0.0007,-2.1244256496429443,1339,-1.3753738403320312,-12.392480369999998,0.01,150.0
85824,10,7928,1341,0.8456813097000122,0.2682933807373047,0.0007,-2.124119758605957,1340,-0.7793012857437134,-12.22146828,0.01,150.0
85888,10,7929,1342,0.9910784959793091,0.4086540937423706,0.0007,-2.109471321105957,1341,-0.23414412140846252,-12.22146828,0.01,150.0
85952,10,7930,1343,0.8239182233810425,0.41384702920913696,0.0007,-2.100803852081299,1342,-0.4422469735145569,-12.22146828,0.01,150.0
86016,10,7929,1344,-1.0761561393737793,1.3297935724258423,0.0007,-2.1233859062194824,1343,0.36506539583206177,-12.22146828,0.01,150.0
86080,10,7929,1345,0.5076198577880859,1.911620020866394,0.0007,-2.1366004943847656,1344,-0.6267839670181274,-12.22146828,0.01,150.0
86144,10,7927,1346,0.6424221992492676,3.9886879920959473,0.0007,-2.1128416061401367,1345,1.8249253034591675,-12.22146828,0.01,150.0
86208,10,7921,1347,0.547290563583374,1.898954153060913,0.0007,-2.1195201873779297,1346,-1.6714048385620117,-12.22146828,0.01,150.0
86272,10,7917,1348,-0.7158876657485962,3.888866901397705,0.0007,-2.1077466011047363,1347,0.29747268557548523,-12.22146828,0.01,150.0
86336,10,7916,1349,0.4242652654647827,3.0238704681396484,0.0007,-2.113191604614258,1348,1.6335378885269165,-12.22146828,0.01,150.0
86400,10,7915,1350,-1.4098711013793945,3.5787835121154785,0.0007,-2.118319511413574,1349,2.2928850650787354,-11.844767560000001,0.01,150.0
86464,10,7914,1351,0.07408034801483154,0.4909731447696686,0.0007,-2.1260225772857666,1350,-0.8843781352043152,-11.844767560000001,0.01,150.0
86528,10,7913,1352,0.8602389693260193,0.1281042993068695,0.0007,-2.016153335571289,1351,-0.3465701639652252,-11.844767560000001,0.01,150.0
86592,10,7913,1353,0.6596211791038513,0.8075594305992126,0.0007,-2.0408687591552734,1352,0.6117086410522461,-11.844767560000001,0.01,150.0
86656,10,7912,1354,0.7411247491836548,0.9977571368217468,0.0007,-2.070436477661133,1353,-0.44648128747940063,-11.844767560000001,0.01,150.0
86720,10,7910,1355,0.7557052969932556,1.1312456130981445,0.0007,-2.0723378658294678,1354,0.9251476526260376,-11.844767560000001,0.01,150.0
86784,10,7907,1356,0.8340061902999878,0.9692513942718506,0.0007,-2.087425708770752,1355,1.3652324676513672,-11.844767560000001,0.01,150.0
86848,10,7905,1357,0.8282955884933472,1.559929609298706,0.0007,-2.095296859741211,1356,-1.1475374698638916,-11.844767560000001,0.01,150.0
86912,10,7904,1358,0.8998493552207947,1.218323826789856,0.0007,-2.117241144180298,1357,-1.383010983467102,-11.844767560000001,0.01,150.0
86976,11,7903,1359,0.923785388469696,0.3788508176803589,0.0007,-2.1144232749938965,1358,-0.6480690240859985,-11.844767560000001,0.01,150.0
87040,11,7902,1360,0.5804849863052368,0.7475671768188477,0.0007,-2.099266529083252,1359,-1.328006386756897,-11.647916159999998,0.01,150.0
87104,11,7902,1361,0.9966215491294861,0.12483835220336914,0.0007,-2.0248517990112305,1360,-0.07604321837425232,-11.647916159999998,0.01,150.0
87168,11,7902,1362,0.3003833293914795,0.8054515719413757,0.0007,-2.039562940597534,1361,0.8068616390228271,-11.647916159999998,0.01,150.0
87232,11,7902,1363,0.6432088613510132,1.8142677545547485,0.0007,-2.0740280151367188,1362,0.0407852828502655,-11.647916159999998,0.01,150.0
87296,11,7901,1364,0.7160707712173462,1.843569040298462,0.0007,-2.075950860977173,1363,0.9808692932128906,-11.647916159999998,0.01,150.0
87360,11,7900,1365,0.5560612678527832,9.366853713989258,0.0007,-2.074146032333374,1364,4.478832721710205,-11.647916159999998,0.01,150.0
87424,11,7901,1366,0.8886138200759888,0.8654765486717224,0.0007,-2.120795726776123,1365,-0.45001932978630066,-11.647916159999998,0.01,150.0
87488,11,7900,1367,0.8198196887969971,0.9041706919670105,0.0007,-2.1204206943511963,1366,-0.8750179409980774,-11.647916159999998,0.01,150.0
87552,11,7900,1368,0.2903789281845093,4.761857509613037,0.0007,-2.112715721130371,1367,1.6129143238067627,-11.647916159999998,0.01,150.0
87616,11,7900,1369,-1.8999316692352295,1.358465313911438,0.0007,-2.075511932373047,1368,0.27202117443084717,-11.22003594,0.01,150.0
87680,11,7899,1370,0.9787265062332153,0.6279417276382446,0.0007,-2.0876240730285645,1369,0.04107021540403366,-11.22003594,0.01,150.0
87744,11,7898,1371,0.6701886653900146,2.2840704917907715,0.0007,-1.990609049797058,1370,-2.3886914253234863,-11.22003594,0.01,150.0
87808,11,7898,1372,-0.56409752368927,1.374131679534912,0.0007,-2.0204708576202393,1371,-0.24781280755996704,-11.22003594,0.01,150.0
87872,11,7898,1373,0.3487985134124756,1.5054174661636353,0.0007,-2.0744194984436035,1372,-1.6505534648895264,-11.22003594,0.01,150.0
87936,11,7898,1374,0.20509660243988037,2.0636725425720215,0.0007,-2.0903077125549316,1373,1.4750560522079468,-11.22003594,0.01,150.0
88000,11,7897,1375,0.2791789174079895,0.632222592830658,0.0007,-2.0830445289611816,1374,0.49814561009407043,-11.22003594,0.01,150.0
88064,11,7897,1376,-0.1077878475189209,1.7216473817825317,0.0007,-2.066194534301758,1375,1.2025364637374878,-11.22003594,0.01,150.0
88128,11,7896,1377,0.1045377254486084,0.2520749866962433,0.0007,-2.015702247619629,1376,0.4132382571697235,-11.22003594,0.01,150.0
88192,11,7896,1378,0.09960722923278809,0.1938336342573166,0.0007,-1.988079309463501,1377,0.4598109722137451,-11.22003594,0.01,150.0
88256,11,7896,1379,0.0614476203918457,0.15209506452083588,0.0007,-2.039487838745117,1378,0.13226783275604248,-11.234549619999997,0.01,150.0
88320,11,7896,1380,0.9231275320053101,1.254978060722351,0.0007,-2.0008411407470703,1379,0.9775155782699585,-11.234549619999997,0.01,150.0
88384,11,7895,1381,0.24305939674377441,2.485114574432373,0.0007,-2.046834945678711,1380,-2.54605770111084,-11.234549619999997,0.01,150.0
88448,11,7895,1382,0.7325553894042969,0.7926619648933411,0.0007,-2.1072516441345215,1381,-0.45204803347587585,-11.234549619999997,0.01,150.0
88512,11,7894,1383,0.8690792918205261,0.387605220079422,0.0007,-2.1268985271453857,1382,-0.2996596693992615,-11.234549619999997,0.01,150.0
88576,11,7894,1384,0.47107577323913574,4.510570526123047,0.0007,-2.121903419494629,1383,3.4273552894592285,-11.234549619999997,0.01,150.0
88640,11,7894,1385,0.7625198364257812,2.445366382598877,0.0007,-2.1162116527557373,1384,2.5159966945648193,-11.234549619999997,0.01,150.0
88704,11,7894,1386,0.6809436082839966,2.657792329788208,0.0007,-2.1210925579071045,1385,1.9368512630462646,-11.234549619999997,0.01,150.0
88768,11,7894,1387,0.7170336246490479,1.011824607849121,0.0007,-2.119640350341797,1386,-0.3436008095741272,-11.234549619999997,0.01,150.0
88832,11,7893,1388,0.5866531729698181,0.2257930338382721,0.0007,-2.105333089828491,1387,0.10498225688934326,-11.17282123,0.01,150.0
88896,11,7893,1389,0.9908366203308105,0.2619187533855438,0.0007,-2.106031656265259,1388,-0.07746032625436783,-11.17282123,0.01,150.0
88960,11,7892,1390,0.6087287068367004,2.1903350353240967,0.0007,-2.0952987670898438,1389,-0.11534285545349121,-11.17282123,0.01,150.0
89024,11,7892,1391,0.8034666180610657,1.8311266899108887,0.0007,-2.1269071102142334,1390,0.3331037759780884,-11.17282123,0.01,150.0
89088,11,7892,1392,0.7111563682556152,2.9072999954223633,0.0007,-2.1404407024383545,1391,-0.213623046875,-11.17282123,0.01,150.0
89152,11,7891,1393,0.6877619028091431,11.160003662109375,0.0007,-2.134459972381592,1392,4.170869827270508,-11.17282123,0.01,150.0
89216,11,7891,1394,0.49396026134490967,2.0736186504364014,0.0007,-2.115267276763916,1393,-0.8160036206245422,-11.17282123,0.01,150.0
89280,11,7891,1395,0.5623308420181274,0.7287387847900391,0.0007,-2.110840082168579,1394,-0.27844923734664917,-11.17282123,0.01,150.0
89344,11,7890,1396,0.11794006824493408,5.176149368286133,0.0007,-2.106503963470459,1395,2.9399912357330322,-11.17282123,0.01,150.0
89408,11,7889,1397,-0.15835833549499512,1.65303373336792,0.0007,-2.0949759483337402,1396,0.5875014066696167,-10.958168879999999,0.01,150.0
89472,11,7889,1398,0.9012769460678101,1.0754598379135132,0.0007,-2.0784358978271484,1397,0.7058607339859009,-10.958168879999999,0.01,150.0
89536,11,7889,1399,0.05840951204299927,1.4800827503204346,0.0007,-2.093621015548706,1398,-1.4868991374969482,-10.958168879999999,0.01,150.0
89600,11,7888,1400,0.43298935890197754,3.5909740924835205,0.0007,-2.0949673652648926,1399,1.2197046279907227,-10.958168879999999,0.01,150.0
89664,11,7888,1401,0.8314635157585144,1.1159744262695312,0.0007,-2.097590684890747,1400,0.8768703937530518,-10.958168879999999,0.01,150.0
89728,11,7888,1402,0.2942073345184326,3.7985215187072754,0.0007,-2.0892422199249268,1401,2.710322380065918,-10.958168879999999,0.01,150.0
89792,11,7884,1403,-0.8888202905654907,1.3083016872406006,0.0007,-2.126715898513794,1402,-0.8411519527435303,-10.958168879999999,0.01,150.0
89856,11,7883,1404,0.13730502128601074,1.1955015659332275,0.0007,-2.129485607147217,1403,0.3969200551509857,-10.958168879999999,0.01,150.0
89920,11,7881,1405,0.16746950149536133,0.8320368528366089,0.0007,-2.0928118228912354,1404,-0.9704526662826538,-10.958168879999999,0.01,150.0
89984,11,7877,1406,0.10002201795578003,2.6941399574279785,0.0007,-2.0775389671325684,1405,0.18474310636520386,-10.958168879999999,0.01,150.0
90048,11,7874,1407,0.1500675082206726,1.225376844406128,0.0007,-2.0906691551208496,1406,0.12021905928850174,-11.05306749,0.01,150.0
90112,11,7871,1408,0.9870601892471313,0.32256126403808594,0.0007,-2.0827956199645996,1407,-0.2339780628681183,-11.05306749,0.01,150.0
90176,11,7869,1409,0.8448938131332397,0.3113316595554352,0.0007,-2.0881316661834717,1408,-0.38022151589393616,-11.05306749,0.01,150.0
90240,11,7868,1410,0.9015743136405945,0.2875264286994934,0.0007,-2.123990058898926,1409,-0.3135259747505188,-11.05306749,0.01,150.0
90304,11,7867,1411,0.27300941944122314,4.028110980987549,0.0007,-2.1271276473999023,1410,0.9433895349502563,-11.05306749,0.01,150.0
90368,11,7866,1412,0.7345378994941711,2.8458964824676514,0.0007,-2.143953323364258,1411,2.362102746963501,-11.05306749,0.01,150.0
