rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,rollout/success_rate,time/total_timesteps,train/learning_rate,train/loss,train/n_updates
0.05,9.71323531,150.0,98,2282,3474,0.67,342300,0.0005,0.04056132584810257,85324
0.05,9.83036065,150.0,98,2283,3474,0.67,342450,0.0005,0.10690923035144806,85362
0.05,9.620299860000001,150.0,98,2284,3474,0.66,342600,0.0005,0.09787381440401077,85399
0.05,9.52628088,150.0,98,2285,3474,0.65,342750,0.0005,0.11005549132823944,85437
0.05,9.583826460000001,150.0,98,2286,3474,0.65,342900,0.0005,0.013601955957710743,85474
0.05,9.74862214,150.0,98,2287,3474,0.65,343050,0.0005,0.16763581335544586,85512
0.05,10.010373490000001,150.0,98,2288,3474,0.66,343200,0.0005,0.16956180334091187,85549
0.05,10.24983416,150.0,98,2289,3474,0.67,343350,0.0005,0.0416722409427166,85587
0.05,10.34280396,150.0,98,2290,3474,0.68,343500,0.0005,0.21364018321037292,85624
0.05,10.147786850000001,150.0,98,2291,3474,0.67,343650,0.0005,0.06352893263101578,85662
0.05,10.12777413,150.0,98,2292,3474,0.67,343800,0.0005,0.14972475171089172,85699
0.05,10.249394520000001,150.0,98,2293,3474,0.68,343950,0.0005,0.034831464290618896,85737
0.05,10.34664633,150.0,99,2294,3474,0.69,344100,0.0005,0.0517132505774498,85774
0.05,10.53059218,150.0,99,2295,3474,0.7,344250,0.0005,0.04703414812684059,85812
0.05,10.527028030000002,150.0,99,2296,3474,0.7,344400,0.0005,0.030096735805273056,85849
0.05,10.37170994,150.0,99,2297,3474,0.69,344550,0.0005,0.04080238938331604,85887
0.05,10.358870979999999,150.0,99,2298,3474,0.69,344700,0.0005,0.02861858159303665,85924
0.05,10.504368589999997,150.0,99,2299,3474,0.7,344850,0.0005,0.051204532384872437,85962
0.05,10.348662799999998,150.0,99,2300,3474,0.69,345000,0.0005,0.06618739664554596,85999
0.05,10.1614076,150.0,99,2301,3474,0.69,345150,0.0005,0.036933839321136475,86037
0.05,10.124745350000001,150.0,99,2302,3474,0.69,345300,0.0005,0.02870878204703331,86074
0.05,10.06977513,150.0,99,2303,3474,0.69,345450,0.0005,0.09288385510444641,86112
0.05,10.08012382,150.0,99,2304,3474,0.69,345600,0.0005,0.03873806446790695,86149
0.05,9.9696729,150.0,99,2305,3474,0.68,345750,0.0005,0.05308227986097336,86187
